,OID,osm_way_id,name,correct_name,aeroway,amenity,barrier,boundary,notes,building_type,building_classification ,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,shape_Leng,shape_Area,poly_area,perimeter,CENTROID_X,CENTROID_Y,PNT_COUNT,MIN,MAX,Building_H,shape index,fractal dimensions ,height area,volume,perimeter index,Detour,Detour index
,-1,510571187,NorthwesTel,NorthwesTel,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,48.20001039,141.4367854,141.4367854,48.20001039,497800.1972,7667422.083,5,-17.02477074,-16.21801186,0.8067588806,0.3407883618,2.934372508,0.005704024441,111980.2404,,,
,-1,510571191,,New Hamlet Office,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,119.0623227,656.3294899,656.3294899,119.0623227,497748.6157,7667178.041,5,-28.93900108,-19.62061882,9.318382263,0.181406328,5.512486863,0.01419771991,1687808.043,,,
,-1,510571192,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,90.55922262,510.8383224,510.8383224,90.55922262,497768.6767,7667266.302,5,-21.37694359,-13.84684181,7.530101776,0.1772757028,5.640930958,0.01474067517,742673.7216,,,
,-1,510571193,,,,,,,,Garage,Industrial,yes,,,,,,,,,,,,,,,,108.9083998,479.0708064,479.0708064,108.9083998,497760.663,7667231.122,5,-23.82037926,-18.12268448,5.697694778,0.2273325746,4.398841661,0.01189322059,1291766.838,,,
,-1,510571194,Kitikmeot Supplies,Kitikmeot Supplies,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,115.9542562,773.6777218,773.6777218,115.9542562,497620.5139,7667212.239,5,-28.35627937,-24.10507011,4.251209259,0.1498741052,6.672266692,0.005494806351,1559050.144,,,
,-1,510573528,Old Stone Church,Old Stone Church,,place_of_worship,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,"""religion""=>""christian"",""service_times""=>""Ruins""",48.96824818,130.1397313,130.1397313,48.96824818,499156.3045,7667418.606,7,-25.80669594,-20.51519203,5.291503906,0.3762743912,2.657635022,0.04066017235,117420.4398,,,
,-1,510826507,Kitikmeot Centre,Municipal Garage,,,,,,Garage,Commercial,no,,,,,,,,,,,,,,,,67.19386565,282.066897,282.066897,67.19386565,497864.4858,7667350.717,5,-17.31298256,-11.61945057,5.69353199,0.238219608,4.19780726,0.02018504139,303381.3504,,,
,-1,510826508,Public swimming pool,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,75.03162087,321.2420876,321.2420876,75.03162087,497816.5038,7667360.077,5,-18.2070694,-15.48875999,2.718309402,0.2335672185,4.281422737,0.008461871927,422408.8272,,,
,-1,510826511,Hellen Maksagak Centre,Helen Maksagak Centre,,Daycare,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,94.91485434,375.5223921,375.5223921,94.91485434,497775.5211,7667375.533,9,-18.23511887,-11.46605682,6.769062042,0.2527541801,3.9564133,0.01802572146,855071.7467,,,
,-1,510826512,,Luke Novoligan Community Centre,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,88.64497626,488.7136977,488.7136977,88.64497626,497921.8151,7667393.64,5,-16.35320473,-11.68458366,4.668621063,0.1813842679,5.513157297,0.009552875405,696566.1793,,,
,-1,510826513,,Pre-Employment Carpentry,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,71.65102392,264.6983057,264.6983057,71.65102392,497954.5208,7667377.06,7,-16.42271233,-12.39858532,4.024127007,0.2706893939,3.694271082,0.01520269273,367846.987,,,
,-1,510826514,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,45.7545527,128.4423426,128.4423426,45.7545527,498012.9254,7667230.029,5,-20.62396431,-15.54253387,5.081430435,0.3562263953,2.807203546,0.03956195701,95786.19946,,,
,-1,510847789,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,59.91961248,224.3605726,224.3605726,59.91961248,497752.0613,7667398.264,5,-17.40347672,-15.99486923,1.408607483,0.2670683703,3.744359539,0.006278320058,215132.9774,,,
,-1,510847790,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,57.43638089,205.8334845,205.8334845,57.43638089,497731.2658,7667410.437,5,-17.60253525,-16.61653519,0.986000061,0.2790429411,3.583677824,0.004790280179,189479.0509,,,
,-1,510847791,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,82.33836213,306.904377,306.904377,82.33836213,497690.8054,7667434.185,5,-17.72156143,-16.51748848,1.204072952,0.2682866987,3.727355866,0.00392328374,558221.6439,,,
,-1,510847792,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.97588825,129.9469946,129.9469946,46.97588825,497659.4469,7667451.671,5,-19.32376671,-15.49617577,3.827590942,0.3615003826,2.766248801,0.02945501707,103663.2934,,,
,-1,510847793,,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,85.29242241,436.4447939,436.4447939,85.29242241,497651.696,7667410.32,8,-19.91650581,-12.94672298,6.969782829,0.1954254549,5.117040665,0.01596944889,620485.0859,,,
,-1,510847794,,Saxifrage Resto Cafe,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,89.21267752,434.43367,434.43367,89.21267752,497682.4514,7667402.432,9,-18.54606438,-13.92790604,4.61815834,0.205353967,4.869640527,0.01063029562,710034.9425,,,
,-1,510847795,,"**shipping crates, not a building",,,,,,Unknown,Unknown,no,,,,,,,,,,,,,,,,49.13422591,149.7921084,149.7921084,49.13422591,497707.7351,7667389.965,5,-17.89315033,-16.35935783,1.533792496,0.3280161181,3.048630676,0.01023947464,118618.4801,,,
,-1,510847796,Wildlife Office,Wildlife Office,,,,,,Commercial,Commercial,yes,,,,,,,,,,government,,,,,,47.34042994,138.8032153,138.8032153,47.34042994,497728.1131,7667380.515,5,-18.36361885,-16.05651093,2.307107925,0.3410614794,2.932022701,0.01662142999,106095.4095,,,
,-1,510847797,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,82.88934739,274.9349419,274.9349419,82.88934739,497672.6856,7667510.052,9,-17.54952431,-12.92192745,4.627596855,0.301487133,3.31689114,0.01683160686,569503.1899,,,
,-1,510847798,,Cambridge Bay Youth Centre,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,81.62806852,261.9585569,261.9585569,81.62806852,497689.8786,7667476.786,9,-17.04915428,-12.23286152,4.816292763,0.3116068034,3.209172551,0.01838570505,543899.3767,,,
,-1,510847799,Our Lady of the Arctic,Our Lady of the Arctic,,place_of_worship,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,"""denomination""=>""roman_catholic"",""religion""=>""christian""",76.05721121,263.1816771,263.1816771,76.05721121,497747.0359,7667492.36,9,-15.98178577,-15.36027813,0.6215076447,0.2889912856,3.460311953,0.002361515632,439968.1024,,,
,-1,510847800,,Kullik Ilihakvik,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,88.59419922,258.7814542,258.7814542,88.59419922,497709.7296,7667514.111,15,-12.78830051,-12.14510059,0.6431999207,0.3423514235,2.920975149,0.002485494653,695369.8573,,,
,-1,510847801,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,54.1117858,147.9770887,147.9770887,54.1117858,497683.6852,7667533.945,5,-17.14367867,-12.02236366,5.121315002,0.3656767832,2.734655427,0.0346088374,158443.928,,,
,-1,510847802,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,55.70636825,176.2544405,176.2544405,55.70636825,497639.1069,7667540.733,5,-17.74739075,-12.71911812,5.028272629,0.3160565379,3.163990869,0.02852848765,172867.972,,,
,-1,510847803,,,,,,,,Single-Unit Residential,Commercial,yes,,,,,,,,,,,,,,,,60.99313093,195.0800862,195.0800862,60.99313093,497634.2101,7667520.238,5,-17.48041916,-13.46873665,4.01168251,0.3126568791,3.198394364,0.0205642851,226904.3292,,,
,-1,510847804,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,80.40534158,297.9848819,297.9848819,80.40534158,497627.6958,7667484.446,5,-21.29988289,-14.68874359,6.611139297,0.2698302715,3.706033406,0.02218615675,519822.0573,,,
,-1,510847805,,Kitikmeot Law Centre,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,155.9873995,742.4949314,742.4949314,155.9873995,497598.9602,7667437.286,15,-19.40798759,-13.42402363,5.983963966,0.2100854738,4.759967369,0.008059265744,3795496.134,,,
,-1,510847806,,,,,,,,Garage,Commercial,,,,,,,,,,,,,,,,,26.93179532,44.51425542,44.51425542,26.93179532,497589.4499,7667472.105,5,-17.3113575,-16.76754951,0.5438079834,0.6050150691,1.652851393,0.01221649061,19534.21285,,,
,-1,510847807,,Nunavut Arctic College,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,84.39739534,367.3170363,367.3170363,84.39739534,497556.912,7667473.161,5,-16.91273499,-12.22643471,4.686300278,0.2297671684,4.352231901,0.01275818929,601155.924,,,
,-1,510847808,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,43.34405798,115.7389966,115.7389966,43.34405798,497535.3863,7667496.398,5,-19.26014709,-16.02295494,3.237192154,0.3744983045,2.670239058,0.02796976171,81430.80083,,,
,-1,510847810,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,108.0981553,432.8659129,432.8659129,108.0981553,497468.3176,7667517.307,5,-19.69075394,-18.08119011,1.609563828,0.2497266521,4.004378353,0.00371838895,1263149.771,,,
,-1,510847811,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,110.4472856,477.7901121,477.7901121,110.4472856,497436.7188,7667538.358,5,-20.30352592,-15.70380116,4.59972477,0.2311627697,4.325956128,0.009627082381,1347302.579,,,
,-1,510847812,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,92.00518255,370.9928308,370.9928308,92.00518255,497427.1074,7667490.497,5,-19.7636261,-16.72691536,3.036710739,0.2479971981,4.032303622,0.008185362322,778819.6026,,,
,-1,510847813,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.57433464,130.9166373,130.9166373,46.57433464,497417.5465,7667457.313,5,-22.24170685,-16.41200447,5.829702377,0.3557556594,2.810918037,0.04452988174,101027.5865,,,
,-1,510847814,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,66.90787779,249.9859194,249.9859194,66.90787779,497461.7713,7667476.235,5,-20.10559082,-18.11911774,1.986473083,0.2676465856,3.736270342,0.007946339889,299524.0952,,,
,-1,510847815,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,54.56878768,159.125387,159.125387,54.56878768,497458.2289,7667448.708,5,-22.37626648,-18.90465927,3.471607208,0.3429294893,2.91605135,0.02181680293,162492.3488,,,
,-1,510847816,,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,86.27310641,381.6413643,381.6413643,86.27310641,497616.4681,7667359.505,11,-23.51072502,-15.89727306,7.613451958,0.22605806,4.423642316,0.01994923158,642134.9489,,,
,-1,510847817,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,38.66337356,90.10975259,90.10975259,38.66337356,497614.2282,7667341.609,5,-24.57076073,-17.61675453,6.954006195,0.4290698004,2.330623127,0.07717262555,57796.19353,,,
,-1,510847818,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,67.02020281,214.6550219,214.6550219,67.02020281,497553.1946,7667294.908,7,-27.78274536,-23.46736908,4.315376282,0.3122228505,3.20284053,0.02010377509,301035.1533,,,
,-1,510847819,,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,92.53054264,374.2457877,374.2457877,92.53054264,497580.9213,7667293.087,11,-27.94123268,-23.45397186,4.487260818,0.2472453817,4.04456493,0.01199014382,792237.3753,,,
,-1,510847820,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,45.04822625,120.0856349,120.0856349,45.04822625,497543.2999,7667229.878,5,-28.06995964,-26.01227951,2.05768013,0.3751341807,2.665712834,0.01713510639,91418.28856,,,
,-1,510847821,,Kitnuna Building,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,146.2715883,483.850613,483.850613,146.2715883,497569.2384,7667238.391,9,-28.02119064,-25.55136299,2.469827652,0.3023073329,3.307891973,0.00510452521,3129535.858,,,
,-1,510847822,,Jago Services Inc,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,59.74672104,212.3481602,212.3481602,59.74672104,497669.2436,7667342.625,5,-21.37492561,-17.46261024,3.912315369,0.2813620847,3.554139148,0.01842406058,213276.118,,,
,-1,510847824,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,65.27783493,254.0582063,254.0582063,65.27783493,497660.9692,7667323.803,5,-23.63684654,-19.90794563,3.728900909,0.25694047,3.891952094,0.0146773488,278161.6316,,,
,-1,510847825,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,34.67317688,72.82018639,72.82018639,34.67317688,497738.7079,7667341.617,5,-17.73421669,-17.30927658,0.4249401093,0.4761478732,2.100187896,0.00583547132,41685.10551,,,
,-1,510847826,,,,,,,,Garage,Commercial,yes,,,,,,,,,,,,,,,,30.3302742,55.02229464,55.02229464,30.3302742,497753.6126,7667329.74,5,-17.33763885,-17.20653343,0.131105423,0.5512360834,1.814104755,0.002382769091,27901.59365,,,
,-1,510847827,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,38.97871505,119.8008888,119.8008888,38.97871505,497694.0103,7667248.001,20,-28.17292023,-17.83367729,10.33924294,0.3253624863,3.073495077,0.08630355783,59221.92977,,,
,-1,510847828,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,41.59920092,136.4504426,136.4504426,41.59920092,497679.0614,7667256.334,20,-27.29697227,-16.12199593,11.17497635,0.304866735,3.280121723,0.08189769221,71987.14752,,,
,-1,510847829,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,24.34087953,46.71462744,46.71462744,24.34087953,497699.6778,7667266.204,20,-17.47894478,-15.29719257,2.181752205,0.5210547716,1.919184037,0.04670383399,14421.44576,,,
,-1,510847830,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,26.68775226,56.15691963,56.15691963,26.68775226,497691.8602,7667273.135,20,-16.95646477,-15.38057995,1.575884819,0.4752353304,2.104220659,0.02806216632,19007.98113,,,
,-1,510847832,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,45.11480814,160.485367,160.485367,45.11480814,497702.268,7667324.143,20,-16.68463707,-10.24392414,6.440712929,0.281114777,3.557265863,0.04013271148,91824.24042,,,
,-1,510847833,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,31.34246341,77.45385691,77.45385691,31.34246341,497694.0238,7667308.616,20,-17.03233719,-14.082654,2.949683189,0.404659815,2.471211529,0.03808310273,30789.26933,,,
,-1,510847834,,"*tank, not a building",,,,,,Industrial,Industrial,no,,,,,,,storage_tank,,,,,,,,,29.71926722,69.63584455,69.63584455,29.71926722,497705.5466,7667301.024,20,-17.2924366,-13.67674637,3.615690231,0.4267811701,2.343121182,0.05192283162,26249.09235,,,
,-1,510847840,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.63244738,124.1248027,124.1248027,44.63244738,497323.6159,7667170.579,5,-26.14583778,-24.45097542,1.694862366,0.3595771868,2.781044061,0.01365450199,88910.30601,,,
,-1,510847841,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,53.12559798,168.380173,168.380173,53.12559798,497297.6424,7667139.744,5,-30.56835365,-27.14483261,3.423521042,0.3155098195,3.169473462,0.02033209125,149937.9243,,,
,-1,510847843,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,38.31585949,91.75459885,91.75459885,38.31585949,497322.4874,7667124.027,5,-30.99620247,-25.43800354,5.558198929,0.4175906164,2.394689825,0.06057678851,56251.70827,,,
,-1,510847844,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.91853754,99.24106771,99.24106771,39.91853754,497370.6664,7667182.556,5,-28.60547256,-27.05073547,1.554737091,0.4022380901,2.486089767,0.01566626727,63609.77599,,,
,-1,510847845,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,23.74438096,34.94745728,34.94745728,23.74438096,497370.7937,7667166.475,5,-28.64842987,-28.09449196,0.553937912,0.6794308603,1.471820105,0.01585059272,13386.97816,,,
,-1,510847846,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,38.86289297,93.04530908,93.04530908,38.86289297,497394.6028,7667182.691,5,-29.21492386,-26.16805077,3.046873093,0.4176770797,2.3941941,0.03274612254,58695.57747,,,
,-1,510847847,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.36606083,121.4875657,121.4875657,44.36606083,497393.1465,7667167.7,5,-29.52017593,-27.90889359,1.611282349,0.3651901374,2.73829958,0.01326294044,87327.81841,,,
,-1,510847848,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,54.32638926,159.2461739,159.2461739,54.32638926,497417.0131,7667181.769,7,-29.32758331,-26.81060791,2.516975403,0.3411472184,2.931285809,0.01580556281,160336.5458,,,
,-1,510847849,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.5832949,166.2764811,166.2764811,51.5832949,497450.378,7667182.021,5,-29.94727516,-27.57437897,2.372896194,0.3102260437,3.223455994,0.0142707867,137254.7042,,,
,-1,510847850,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,57.03941557,184.70022,184.70022,57.03941557,497396.2333,7667140.159,9,-32.24740982,-28.61671829,3.630691528,0.3088215898,3.238115576,0.0196572128,185577.4493,,,
,-1,510847851,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,39.52268223,97.62608271,97.62608271,39.52268223,497446.0713,7667148.818,5,-31.8300457,-28.16768837,3.66235733,0.4048373255,2.470127967,0.03751412766,61736.10581,,,
,-1,510847853,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,49.41272446,152.6010157,152.6010157,49.41272446,497249.5872,7667136.822,5,-31.23273277,-27.3671627,3.865570068,0.3238033786,3.088293904,0.02533122109,120646.9648,,,
,-1,510847855,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,67.95252779,216.9428414,216.9428414,67.95252779,497224.5502,7667201.356,9,-28.55972099,-23.9232254,4.63649559,0.3132277947,3.192564699,0.02137196858,313773.9251,,,
,-1,510847856,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,55.30403046,183.4067756,183.4067756,55.30403046,497183.886,7667229.072,6,-30.57471275,-28.11489296,2.459819794,0.3015375537,3.316336515,0.01341182617,169149.3562,,,
,-1,510847857,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,49.7956765,152.7899781,152.7899781,49.7956765,497197.3473,7667221.55,6,-28.40245438,-28.1425972,0.2598571777,0.3259093111,3.068338233,0.00170074753,123473.8274,,,
,-1,510852662,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,64.28091933,220.4793208,220.4793208,64.28091933,497068.7543,7667239.646,9,-30.88630676,-27.71029282,3.176013947,0.2915507862,3.429934156,0.01440504232,265611.1107,,,
,-1,510852663,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,59.12771648,203.6428197,203.6428197,59.12771648,497099.8006,7667229.895,7,-31.59622574,-30.37505531,1.221170425,0.2903501169,3.44411778,0.005996628938,206715.6325,,,
,-1,510852664,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,73.2295121,267.3289701,267.3289701,73.2295121,497136.3326,7667228.305,5,-31.53870583,-24.66601753,6.872688293,0.2739303267,3.65056331,0.02570872993,392697.758,,,
,-1,510852667,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,47.92798052,115.7344377,115.7344377,47.92798052,497153.7189,7667330.267,9,-29.18507957,-28.12239075,1.062688828,0.4141203041,2.414757234,0.009182131516,110094.9479,,,
,-1,510852668,,,,,,,,Multi-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,135.0238662,664.1197391,664.1197391,135.0238662,497194.1286,7667358.681,5,-29.05259895,-23.72124863,5.331350327,0.2033125327,4.918535944,0.008027694424,2461680.113,,,
,-1,510852669,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,38.861704,94.0829684,94.0829684,38.861704,497243.6724,7667234.625,5,-28.08411789,-26.69570923,1.388408661,0.4130578006,2.420968684,0.0147572795,58690.19043,,,
,-1,510852670,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.61053959,122.0889986,122.0889986,51.61053959,497207.0214,7667267.702,7,-30.23223686,-28.22751808,2.004718781,0.4227288306,2.36558268,0.01642014272,137472.3,,,
,-1,510852671,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,48.43601203,145.1720243,145.1720243,48.43601203,497234.76,7667289.759,5,-29.84223747,-27.81178093,2.030456543,0.3336456337,2.997191928,0.01398655528,113633.1733,,,
,-1,510852673,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,22.66716083,31.19174413,31.19174413,22.66716083,497242.5871,7667254.08,5,-28.20430756,-26.12693405,2.077373505,0.7267038591,1.376076358,0.06660010725,11646.39132,,,
,-1,510852676,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.51494298,140.9132086,140.9132086,51.51494298,497267.7042,7667218.757,9,-28.13609886,-25.82730484,2.308794022,0.3655792349,2.735385122,0.01638451104,136709.807,,,
,-1,510852677,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,63.04893752,211.4441861,211.4441861,63.04893752,497294.3058,7667210.931,7,-27.95596886,-26.84683418,1.109134674,0.2981824125,3.353651853,0.005245519844,250630.1518,,,
,-1,510852678,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,23.81126346,34.27020199,34.27020199,23.81126346,497300.8312,7667222.124,5,-29.36086273,-27.24535179,2.115510941,0.6948095454,1.439243324,0.06173033183,13500.42129,,,
,-1,510852679,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.39510997,148.0945793,148.0945793,51.39510997,497270.5842,7667306.838,9,-27.95694542,-25.63046646,2.326478958,0.3470424793,2.881491632,0.01570941333,135757.9899,,,
,-1,510852680,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,59.14574351,178.4615939,178.4615939,59.14574351,497294.2707,7667306.34,7,-27.63307381,-24.98980522,2.643268585,0.3314200116,3.017319308,0.0148114142,206904.7622,,,
,-1,510852681,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.16237579,121.0812984,121.0812984,44.16237579,497299.098,7667341.574,5,-26.27736282,-23.97509384,2.302268982,0.3647332526,2.741729724,0.01901424095,86130.56317,,,
,-1,510852682,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,43.93512897,117.551662,117.551662,43.93512897,497267.3892,7667344.952,5,-27.63888741,-25.80035591,1.838531494,0.3737516614,2.675573391,0.01564019991,84807.78429,,,
,-1,510852683,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,52.61861207,173.0423382,173.0423382,52.61861207,497237.6535,7667341.059,5,-27.42522049,-23.81927872,3.605941772,0.3040794099,3.288614643,0.02083849427,145686.1161,,,
,-1,510852684,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.82230489,155.5097466,155.5097466,51.82230489,497212.3916,7667327.227,5,-28.9655304,-26.4197998,2.545730591,0.3332415237,3.000826514,0.01637023175,139171.4575,,,
,-1,510852687,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,51.02017767,162.5760624,162.5760624,51.02017767,497131.2738,7667361.929,5,-25.55914688,-25.11488342,0.4442634583,0.3138234309,3.186505218,0.002732649886,132808.5086,,,
,-1,510852688,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,59.46388194,208.8681362,208.8681362,59.46388194,497150.9623,7667377.15,7,-25.90874481,-24.734375,1.174369812,0.2846958039,3.512521036,0.005622541732,210261.5069,,,
,-1,510852689,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,48.81955614,140.6131326,140.6131326,48.81955614,497170.5915,7667390.402,7,-25.9462986,-24.48461914,1.461679459,0.3471905876,2.880262414,0.01039504228,116354.0433,,,
,-1,510852690,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.12885242,119.0359134,119.0359134,44.12885242,497197.8039,7667406.562,5,-26.98435402,-25.02178574,1.962568283,0.3707188123,2.697462246,0.01648719473,85934.56858,,,
,-1,510852691,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.72922046,129.1750611,129.1750611,46.72922046,497220.1348,7667418.293,7,-27.25949478,-24.82571983,2.433774948,0.3617511001,2.764331607,0.01884090418,102038.8624,,,
,-1,510852692,,C-Store Convenience and Variety,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,46.96264032,131.0262183,131.0262183,46.96264032,497243.4878,7667425.393,5,-27.49846649,-25.36991119,2.128555298,0.358421703,2.790009622,0.0162452624,103575.6141,,,
,-1,510852693,,Calgens Dis & Dat C-Store,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,75.4679017,295.5889727,295.5889727,75.4679017,497303.9352,7667434.746,9,-27.18008423,-24.85827446,2.321809769,0.2553136574,3.91675091,0.007854859225,429820.2033,,,
,-1,510852694,,,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,60.88932369,180.2238921,180.2238921,60.88932369,497277.068,7667437.376,9,-27.09103966,-26.0855999,1.005439758,0.3378537827,2.959860304,0.005578837225,225747.7606,,,
,-1,510852695,,,,,,,,Garage,Residential,yes,,,,,,,,,,,,,,,,42.25746547,104.7778114,104.7778114,42.25746547,497298.0528,7667359.594,5,-26.26561737,-24.70682335,1.558794022,0.4033054794,2.479510076,0.01487713859,75458.87667,,,
,-1,510852696,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,44.69476483,123.6434943,123.6434943,44.69476483,497295.0813,7667389.984,5,-26.52520943,-24.82829094,1.696918488,0.3614809262,2.766397692,0.01372428447,89283.24563,,,
,-1,510852697,,,,,,,,Single-Unit Residential,Residential,yes,,,,,,,,,,,,,,,,46.99797865,113.6422746,113.6422746,46.99797865,497237.6345,7667380.836,5,-26.50843239,-26.14988708,0.3585453033,0.4135607001,2.418024729,0.003155034556,103809.6051,,,
,-1,510859331,,Qillaq Lodge,,,,,,Commercial,Commercial,yes,,,,,,,,,,,,,,,,88.00309725,406.951544,406.951544,88.00309725,497389.5039,7667534.635,9,-23.26044655,-17.16716576,6.093280792,0.2162495721,4.624286607,0.01497298851,681543.9577,,,
,-1,510859332,,,,,,,,Industrial,Industrial,yes,,,,,,,,,,,,,,,,31.69962064,61.73363555,61.73363555,31.69962064,497634.8711,7667240.642,7,-27.67822647,-26.36901855,1.309207916,0.513490261,1.947456604,0.02120736782,31853.86935,,,
