osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
515327288,-172399.9449,308465.6258,168.185738,52.641449,1.146515,52.641449,15.855031,11.147617,5,143.123994,0.850988,19.092597,1.532903,21.16205788,24.14617157
515327289,-172394.9301,308443.6215,170.688407,53.04782,1.146864,53.04782,15.837127,11.445949,5,144.901366,0.848923,18.999816,1.551807,22.41310501,24.59278107
515327290,-172360.2383,308505.2883,116.140086,43.344416,1.136027,43.344416,12.356787,10.249956,5,103.317395,0.889593,15.404816,1.578773,20.4297123,24.2360878
515327291,-172331.4484,308508.358,182.715442,54.870896,1.146571,54.870896,16.545112,11.858377,5,155.356378,0.850264,19.76555,1.543348,21.5905571,25.0698185
515327292,-172330.0992,308520.5436,26.891319,20.82704,1.134404,20.82704,5.909931,5.753354,5,24.172107,0.898881,7.638646,1.532056,21.68274879,25.0698185
515327293,-172336.3485,308494.866,34.131002,23.374413,1.130089,23.374413,6.199182,5.965941,5,30.962655,0.907171,8.32837,1.583068,22.1407795,25.4728241
515327294,-172331.5342,308475.693,107.769764,41.561408,1.130806,41.561408,10.480599,11.29955,5,97.527432,0.904961,14.675072,1.596443,23.01926613,25.99410057
515327295,-172335.1502,308444.4762,132.039342,46.081018,1.132705,46.081018,12.434077,11.193867,5,118.872539,0.900281,16.490402,1.572554,23.93255806,27.34956932
515327296,-172364.7856,308441.6569,151.713457,53.667072,1.230672,51.720873,9.505446,17.758581,7,117.946319,0.777428,19.733322,1.40863,23.00293732,26.88674164
515327298,-172361.697,308484.7016,132.040857,46.043041,1.131765,46.043041,13.059588,11.825045,5,119.157483,0.902429,16.266601,1.594199,21.50903702,25.72729111
