osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
508432229,1108621.723,737392.3161,135.33538,47.127794,1.144242,47.127794,15.119391,16.681841,5,116.052115,0.857515,16.834225,1.559544,5.409091949,9.259684563
508432230,1108646.229,737417.338,197.256027,56.20196,1.130271,56.20196,19.156824,19.415343,5,178.769402,0.906281,19.835188,1.597953,5.204187393,8.484934807
508432231,1108631.056,737351.6305,125.629183,44.833795,1.129813,44.833795,15.01211,14.989891,5,113.994863,0.907392,15.81891,1.59902,4.313882828,6.278491974
508432232,1108651.403,737376.6173,115.255825,43.219698,1.137095,43.219698,14.117493,15.112023,5,102.090484,0.885773,15.345729,1.578807,4.531675339,6.90623951
508432233,1108744.283,737480.0544,159.429933,51.50613,1.15218,51.50613,18.13844,18.27479,5,132.80246,0.832983,18.512148,1.539264,4.962192535,7.754817009
508432234,1108724.1,737458.2217,127.328062,46.337095,1.15988,46.337095,16.143691,16.564274,5,103.515393,0.812982,16.762529,1.519174,4.565719604,7.825839043
508432235,1108676.122,737404.0572,100.794775,40.27462,1.133076,40.27462,14.124932,14.274059,5,90.59096,0.898766,14.249897,1.589982,4.486385345,6.60634613
508432236,1108690.318,737420.435,87.121245,37.521967,1.135455,37.521967,13.166656,13.313373,5,77.667819,0.891491,13.307019,1.582947,4.680891037,7.010748863
508432237,1108704.021,737435.6633,90.057782,39.629898,1.179529,39.629898,13.704029,14.251249,5,69.498935,0.771715,14.545898,1.47233,4.753896713,6.910114288
508432240,1108756.472,737451.3947,157.761533,51.163801,1.150558,51.163801,17.90716,18.229003,5,132.133736,0.837554,18.366742,1.543311,4.208518982,6.975165367
508432242,1108677.578,737347.688,109.871562,42.026922,1.132482,42.026922,14.630461,14.864354,5,98.929767,0.900413,14.863562,1.591493,3.421186447,5.484498978
508432245,1108748.727,737376.7416,130.216094,45.953166,1.137443,45.953166,16.509839,15.66176,5,115.241531,0.885002,16.475747,1.563048,2.715591431,5.599891663
508432246,1108759.435,737393.7139,120.693575,44.351274,1.140277,44.351274,15.821812,15.314676,5,105.276641,0.872264,15.783341,1.570826,2.825792313,6.033081055
508432247,1108692.444,737368.3116,123.271838,45.231209,1.150675,45.231209,15.588116,16.219148,5,103.201554,0.837187,16.237172,1.543145,3.421186447,5.96336174
508432248,1108707.835,737387.7759,99.43555,40.058521,1.134672,40.058521,13.80651,14.192201,5,88.895113,0.893997,14.192673,1.585593,3.552207947,5.80055809
508432249,1108723.4,737407.361,93.505962,38.963529,1.138112,38.963529,13.311996,13.953574,5,82.511242,0.882417,13.924096,1.567248,3.57211113,5.50994873
508432250,1108736.294,737424.8519,82.318269,36.576019,1.138662,36.576019,12.526469,13.021992,5,72.356047,0.878979,13.000711,1.574947,3.734722137,5.591276169
