osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
492568286,-172331.9396,308889.5453,2083.860589,189.659751,1.173511,183.690972,58.099149,55.48133,7,1833.990436,0.880093,67.377277,1.528995,6.213247299,17.17912102
492568291,-172248.0138,308850.2706,2930.058553,324.11027,1.691224,249.911307,77.579051,85.579413,15,2024.604901,0.690978,93.366673,1.308372,8.281407356,19.49090767
514805813,-172308.0842,308838.6826,73.943928,37.415304,1.228979,37.415304,7.769574,13.795808,5,51.571831,0.697445,14.182592,1.368298,10.96961117,13.644207
514805814,-172298.1256,308842.2701,48.352816,28.308685,1.149887,28.308685,7.041095,9.092466,5,40.661243,0.840928,10.228695,1.534178,11.79703331,14.22374535
