osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
417737587,1308751.644,185815.7254,3828.762413,442.290806,2.018948,301.302505,104.959572,98.410914,29,2334.49024,0.609724,108.667558,1.285033,7.112628937,15.31635284
417745028,1308805.543,185635.7771,158.107618,50.504888,1.134497,50.504888,16.582214,17.541823,5,141.429585,0.894515,17.885918,1.586537,8.313043594,10.87649155
417745029,1308878.719,185676.499,375.020779,87.623946,1.278032,82.822177,29.258777,28.140064,7,285.196428,0.760482,31.29024,1.396702,8.319629669,12.61322975
417745033,1308833.844,185676.5526,356.726851,84.408866,1.262312,80.469944,27.190748,27.678577,7,269.741655,0.756157,31.043459,1.373039,8.150934219,13.37546921
417745037,1308761.61,185691.0875,551.874759,115.675174,1.390805,108.031993,38.644286,34.515703,9,377.374572,0.683805,42.716941,1.241095,7.023979187,16.95069885
417927405,1308818.232,185732.2093,318.910382,79.357719,1.255166,79.357719,30.310972,23.746289,5,212.809219,0.667301,30.52926,1.320089,7.314529419,10.8934021
417927442,1308840.922,185757.5078,497.47657,121.083843,1.533368,112.060094,36.219345,39.67212,9,270.511714,0.543768,47.213127,1.066126,7.022186279,11.1932888
507913128,1308793.923,185655.6937,160.834655,59.106253,1.316407,54.737532,19.98071,17.598214,9,118.144568,0.734572,20.603572,1.389096,8.064167023,11.08138466
762087946,1308734.339,185741.5445,145.059007,48.237421,1.131249,48.237421,17.084925,16.577518,5,131.206903,0.904507,17.160888,1.583863,7.770383835,10.48367882
