osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
512659938,1469875.537,1111502.066,4526.185875,420.828807,1.766793,305.865933,81.225054,102.536152,28,3166.675221,0.699634,108.488176,1.399487,9.966531754,19.78850174
512673837,1469794.686,1111442.534,343.069045,76.409256,1.165203,76.409256,27.61832,25.969119,5,275.143227,0.802005,27.753111,1.506136,10.15660286,15.01538658
512674948,1469858.599,1111443.406,107.7997,42.688729,1.161317,42.688729,13.317413,9.386466,5,87.481732,0.811521,15.820055,1.481105,10.64315128,16.83060265
512674962,1469829.158,1111418.818,335.600874,97.292449,1.500079,89.244085,21.473592,32.342123,7,205.977142,0.613756,35.265379,1.172325,10.67597389,17.01045418
512674964,1469853.659,1111412.2,628.978338,116.012885,1.306576,107.169431,38.022681,26.244824,14,486.915418,0.774137,41.830057,1.353052,10.30405998,17.01045418
