osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
417927424,1308462.562,186147.9569,111.81093,43.288953,1.156329,43.288953,15.479752,15.074485,5,91.887422,0.821811,15.614376,1.528279,9.394369125,13.92608643
417927430,1308443.4,186132.8519,222.437977,60.526028,1.146263,60.526028,21.154323,21.566365,5,189.232274,0.850719,21.65819,1.554058,9.284021378,14.04534721
507913098,1308464.346,186120.4609,61.712943,34.356396,1.235281,34.356396,11.337713,12.731606,5,42.578717,0.689948,13.098682,1.35346,8.564844131,11.95043373
660048658,1308454.631,186143.492,3093.919231,233.815252,1.187312,233.815252,66.299899,90.571339,5,2640.255284,0.853369,93.381011,1.344253,7.688812256,14.04534721
