osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
505886667,1108458.937,737073.6719,799247.3322,5535.262598,1.748816,4714.77281,1465.681287,1673.424206,37,510800.2543,0.639102,1789.772949,1.127269,0.938341141,45.11628723
508186971,1108100.904,736907.4948,401.016858,82.702949,1.166504,79.516981,27.041874,27.177936,8,354.909763,0.885025,28.321874,1.595675,29.65462494,35.30591583
508186973,1108051.149,736844.0682,486.020488,106.603817,1.365815,101.986279,41.745586,23.977072,7,326.524137,0.671832,41.652252,1.194466,34.32247925,39.21044159
508186974,1108087.345,736808.5696,169.392474,52.204358,1.132938,52.204358,15.751625,17.004181,5,152.306461,0.899134,18.466893,1.590517,34.79372787,39.5584259
508186975,1108098.102,736835.2424,273.989006,82.129469,1.401454,70.783829,19.838736,25.844589,11,214.647699,0.783417,25.780818,1.448955,33.07704163,38.45755005
508186976,1108117.628,736810.6445,349.873923,90.015278,1.359274,84.564167,20.705969,32.056933,7,232.152141,0.663531,32.496508,1.298985,32.86598206,39.5584259
508186977,1108138.863,736785.7723,75.557379,35.953412,1.168283,35.953412,12.839887,12.259798,5,60.052188,0.794789,13.287868,1.476278,32.94871521,34.80718231
508186979,1108126.665,736754.6002,482.539399,88.101388,1.132825,88.101388,29.433329,30.638609,5,434.036649,0.899484,31.153292,1.591283,33.61582565,38.6448288
