osm_way_id,centroid_x,centroid_y,area,perimeter,perimeter_index,detour,width,length,pnt_count,exchange,exchange_index,range,range_index,"_min:double precision(0,0)","_max:double precision(0,0)"
399994305,235844.4145,458286.1275,94.411286,39.19273,1.139305,39.19273,9.558199,11.828065,5,82.725762,0.876227,13.936154,1.573454,9.251970291,17.25289917
399994306,235821.8363,458287.4318,272.595554,66.132808,1.131368,66.132808,18.296982,19.722136,5,246.257225,0.903379,23.355507,1.595347,7.162183762,17.80516815
399994307,235789.8634,458650.0681,247.547637,74.361997,1.334959,74.361997,13.082093,29.50894,5,147.430242,0.595563,29.713415,1.194983,12.66997337,17.78774643
399994308,235651.0667,458076.432,130.891131,46.993406,1.160188,46.993406,17.026642,15.048826,5,106.315471,0.812244,16.997582,1.518983,1.98699379,6.014181137
399994309,235592.531,458131.8533,169.912941,54.282257,1.176227,54.282257,19.790376,18.128047,5,132.171929,0.77788,19.872427,1.480292,4.819303513,7.218467712
399994310,235720.2941,457943.2594,170.477647,52.229295,1.129866,52.229295,17.020458,16.864503,5,154.68904,0.907386,18.427267,1.599035,3.336126328,8.10323143
399994311,235871.3041,458279.3906,52.976268,29.180892,1.132412,29.180892,6.810854,7.798281,5,47.712529,0.90064,10.314908,1.59243,10.78931618,14.44822311
399994312,235394.5878,458110.2457,59.856777,32.237838,1.176944,32.237838,10.815177,6.741996,5,46.478901,0.776502,11.806609,1.478824,5.989952087,8.057369232
399994313,235842.2793,458515.9899,642.931209,154.593412,1.722087,136.524389,40.195721,43.766775,9,351.638978,0.546931,53.979294,1.060084,11.81436539,18.0794735
399996167,234741.3394,456553.8463,114.494374,38.184384,1.007953,38.184384,12.171005,12.225315,17,113.595085,0.992146,12.212183,1.977351,5.299646378,13.41207314
399996168,234773.4024,456572.6374,109.684064,37.367448,1.007786,37.367448,11.902125,11.885724,17,108.860465,0.992491,11.950174,1.977801,6.879043579,9.459064484
399996170,233934.3745,456928.6183,107.955691,42.979977,1.168395,42.979977,13.835844,15.677524,5,85.691961,0.79377,15.645005,1.49876,17.05501938,19.78461075
399996171,233860.9497,456962.3738,65.926187,32.513007,1.131031,32.513007,11.166675,10.861369,5,59.616697,0.904295,11.478312,1.596379,19.98696899,26.65917969
399996172,233734.9363,456919.0611,282.274655,67.655312,1.137398,67.655312,23.966792,22.769161,5,249.685548,0.884548,24.027131,1.578044,21.00705719,27.57645988
399996173,233707.799,456940.5784,371.987235,79.127158,1.158799,79.127158,28.605269,25.085753,5,303.397125,0.815612,28.596038,1.5221,20.49033546,30.14706612
399996174,233626.1542,456415.6693,508.587345,100.357868,1.256942,100.357868,29.785601,38.393207,5,338.417156,0.665406,38.650305,1.316785,10.22942543,25.79579926
399996175,233670.7526,456387.107,1277.771732,143.019562,1.130096,143.019562,49.621526,49.079396,5,1158.630847,0.906759,50.474495,1.598232,9.581531525,24.66761589
399996176,233879.4375,456959.6462,601.014492,101.182801,1.165764,101.182801,34.499258,36.549566,5,480.477826,0.799445,36.763282,1.504919,19.90180969,27.08130264
400015061,236267.5301,458164.1135,253.34698,64.767266,1.149328,64.767266,23.278534,21.477314,5,213.115606,0.8412,23.231554,1.546196,13.97799683,18.07296181
400034558,235821.1434,458091.8691,1062.612787,160.88456,1.394034,160.88456,25.363135,65.479448,5,589.51287,0.554777,65.75557,1.118768,4.588130951,7.440494537
400034559,235695.7818,457958.6205,127.268367,45.385286,1.136322,45.385286,15.09572,15.911722,5,113.259325,0.889925,16.119612,1.579395,3.109062195,9.09649086
400034560,235677.274,457970.7661,228.946987,60.79283,1.134831,60.79283,20.521828,21.399053,5,204.558882,0.893477,21.541789,1.585151,1.965370178,9.496711731
400034561,235658.4811,457986.3197,210.677623,58.667838,1.141661,58.667838,19.316221,20.80992,5,182.628114,0.866861,20.911898,1.566393,1.153964996,4.721038818
400034562,235617.3582,458092.9825,107.181499,42.214053,1.151711,42.214053,13.016765,15.000532,5,89.423541,0.834319,15.172529,1.53988,2.670804977,4.607484818
400034563,235730.1659,457968.5475,50.84507,28.670461,1.135682,28.670461,8.677024,7.422624,5,45.290222,0.89075,10.164948,1.583085,4.462696075,6.683469772
400034564,235848.9698,458158.9602,126.212081,44.959479,1.130361,44.959479,13.514707,14.004401,5,114.366808,0.906148,15.866451,1.597923,5.865810394,8.128580093
400034565,235536.2689,458038.6523,222.546063,65.767554,1.245226,61.727226,22.21255,18.802202,7,185.265178,0.83248,23.199749,1.451148,4.437662125,8.428377151
400034566,235589.8006,458061.0148,152.001811,50.753411,1.162753,50.753411,15.418591,18.298174,5,122.540083,0.806175,18.404915,1.511735,2.238622665,4.938800812
400034567,235760.9939,457983.8468,543.428449,133.495196,1.617487,131.20457,55.025296,25.934594,8,249.37437,0.458891,57.425389,0.91612,4.26426506,9.848321915
400038508,233838.4972,457887.5111,85.679487,32.963765,1.005877,32.963765,10.489293,10.496357,20,85.140294,0.993707,10.522278,1.985243,30.18096924,38.02545547
400038509,233762.8776,457946.4644,201.009484,50.592446,1.007915,50.592446,16.111848,16.070453,17,199.439117,0.992188,16.175722,1.978015,33.0753479,34.6635437
400038510,233813.2958,457891.23,96.472309,35.051179,1.00797,35.051179,11.210542,11.03646,17,95.717448,0.992175,11.208543,1.977594,31.81992531,38.41400528
400038512,233717.6347,457979.2374,3136.519469,789.310531,3.9808,424.683498,144.910432,139.206032,21,845.002602,0.269408,153.543654,0.823147,28.97616386,38.7859726
400038513,233719.7709,457742.6534,329.539624,81.405382,1.266618,81.405382,11.241371,29.580127,5,215.978354,0.655394,31.509677,1.300154,25.49525833,35.37143326
400038514,233695.4599,457744.4083,359.750189,83.294296,1.240398,83.294296,12.393184,29.486675,5,245.977895,0.683746,31.778247,1.346963,22.61233139,35.37143326
400038515,233759.1456,457887.9558,213.821277,62.373573,1.204818,62.373573,22.904979,20.78023,5,156.112365,0.730107,23.293409,1.416699,30.06426048,40.39210892
400038516,233643.016,457948.1977,390.614822,85.057345,1.215581,85.057345,30.988607,28.894671,5,279.223701,0.714831,31.985538,1.394459,30.90717316,37.96277618
400038517,233685.0124,457884.3708,256.506049,66.269857,1.168729,66.269857,24.019226,22.446704,5,203.418473,0.793036,24.133742,1.497646,27.75248909,31.89841843
400038518,233744.5869,457740.2841,389.65911,86.012269,1.230735,86.012269,14.514077,30.657565,5,270.929507,0.695299,32.635793,1.365002,25.8572216,35.00976181
400038519,233595.9541,457934.4719,404.616653,90.39238,1.269277,90.39238,33.317799,30.249433,5,264.100115,0.652717,35.042956,1.295407,26.67435455,37.09044647
510557888,235894.1987,458130.2342,147.67787,54.255496,1.26105,50.873835,15.974981,12.616789,7,120.951054,0.819019,19.258773,1.424014,5.402721405,7.918205261
510557889,235896.851,458147.6282,74.689804,34.592506,1.130571,34.592506,9.555038,9.087655,5,67.723875,0.906735,12.493342,1.561123,5.552387238,7.785387039
510557890,235919.0197,458184.4569,338.558087,101.597756,1.559603,94.111884,38.787369,13.152764,9,177.436508,0.524095,39.768129,1.044159,6.067230225,11.97557449
510557891,235926.5416,458134.2011,228.372523,66.249148,1.23824,66.249148,24.211959,10.68106,5,156.918507,0.687116,25.715679,1.3262,5.520568848,7.852100372
510557892,235893.4905,458104.0046,149.930149,50.568996,1.166504,50.568996,11.123474,16.711374,5,119.60932,0.797767,18.378834,1.503528,5.238203049,8.343044281
510557893,235928.9393,458112.0034,157.722717,51.913138,1.167553,51.913138,16.703966,10.483973,5,125.47325,0.795531,18.880831,1.501105,4.928529739,7.815587997
510557894,235902.0511,458077.0499,191.854668,62.405683,1.272578,58.017761,20.02199,14.174688,9,149.056383,0.776923,21.083755,1.482598,3.753641129,7.09850502
510557895,235934.766,458085.3998,92.725591,38.73376,1.136152,38.73376,12.008064,10.283088,5,82.457434,0.889263,13.766132,1.578603,4.300844193,5.761159897
510557896,235932.1188,458056.0762,179.850828,57.216441,1.205067,57.216441,20.773017,12.46418,5,131.483922,0.731072,21.533138,1.40551,3.182794571,4.588598251
510557897,235937.7661,458074.0931,32.064881,23.394655,1.166939,23.394655,7.992845,5.739319,5,25.594107,0.798197,8.520964,1.499723,4.030000687,5.482435226
510557898,235811.0696,458175.2658,108.422007,42.288546,1.147124,42.288546,13.557006,10.040858,5,92.025328,0.84877,15.356328,1.530229,6.240602493,7.927534103
510557899,235812.2425,458153.1491,100.779696,41.195525,1.159071,41.195525,13.327271,9.197482,5,82.130236,0.814948,14.889235,1.521595,6.361715317,8.127855301
510562349,236381.8443,458497.2333,623.553458,121.648816,1.375997,115.210144,20.367055,45.001497,9,396.424526,0.635751,45.674376,1.233813,16.65645981,22.05705833
510562351,236331.797,458445.6766,136.91557,49.02174,1.183338,49.02174,12.286869,17.809002,5,104.759579,0.76514,18.263121,1.445894,17.58846283,21.23019218
510563871,235961.6464,458177.3582,220.401799,60.604201,1.153033,60.604201,13.777381,19.22747,5,183.072504,0.830631,21.799261,1.536919,6.357885361,17.45389175
510568140,236635.6906,458253.4862,211.93665,67.975242,1.318846,63.396748,13.564426,24.608301,9,157.746002,0.744307,24.920567,1.318348,12.93823433,16.60219955
510568142,236062.483,458851.9026,655.741511,131.45378,1.44995,124.374444,32.308615,49.575726,15,355.473446,0.542094,54.77849,1.054973,13.03814888,15.36247158
510568143,236252.0331,458416.0355,3542.55346,232.869501,1.105098,230.621746,78.337983,72.796984,17,2897.499239,0.817913,90.269847,1.487992,17.13085938,25.4002037
510568144,236214.2415,458392.8408,119.522632,43.545966,1.125043,43.545966,10.119798,17.558093,10,95.248584,0.796908,18.457766,1.336691,17.07562637,20.65019608
510571183,236211.2146,458300.2948,447.217782,92.239625,1.231982,85.4853,28.321626,27.051407,9,401.4368,0.897632,29.945077,1.593746,14.47513199,21.27987099
510571184,236294.3473,458365.5097,122.628705,46.485125,1.185671,46.485125,13.299902,16.732174,5,93.446507,0.762028,17.420103,1.434599,17.41037369,20.15628052
510571185,236310.3503,458357.3112,128.892502,45.91633,1.142352,45.91633,13.749979,15.869197,5,111.423626,0.864469,16.453206,1.557214,17.18943787,19.6219101
510571186,236273.8602,458300.4917,393.534935,79.528779,1.132346,79.528779,25.41712,26.57791,5,354.548331,0.900932,28.241149,1.585237,16.63363457,25.83245087
510571187,236270.2204,458273.9387,141.593496,48.226706,1.144755,48.226706,14.602667,16.98469,5,121.275209,0.856503,17.396435,1.543641,15.19944572,19.61762047
510571191,236242.0082,458025.9669,657.052872,119.127916,1.312683,119.127916,47.327895,32.014906,5,415.50455,0.632376,47.605622,1.215142,3.680055618,11.96130753
510571192,236253.6118,458115.7828,511.402421,90.609209,1.131716,90.609209,31.678646,31.333734,5,461.910058,0.903222,32.470533,1.571727,11.84899139,19.82030487
510571193,236248.9692,458079.9817,479.599421,108.968469,1.405426,108.968469,42.634831,32.524167,5,262.702452,0.547754,44.717854,1.105206,9.390737534,14.5303154
510571194,236111.1677,458047.8701,774.531046,116.018184,1.177479,116.018184,26.72171,39.073189,5,601.396368,0.776465,43.291715,1.450774,3.949718475,11.12904167
510573528,237621.2899,458399.1896,130.283931,48.99537,1.212428,46.810703,11.956738,15.349372,7,108.507858,0.832857,17.611831,1.462601,9.554800034,12.45896149
510826507,236341.0286,458208.958,282.378945,67.231023,1.130056,67.231023,20.608572,21.209218,5,256.176551,0.907208,24.037692,1.577642,15.50470829,22.52378654
510826508,236292.3481,458213.7262,321.597545,75.073121,1.182428,75.073121,24.343356,14.413946,5,246.808801,0.767446,28.190153,1.435635,14.95679474,19.1911087
510826509,236300.8919,458254.0146,111.097264,42.301512,1.133576,42.301512,13.102934,14.540684,5,99.840786,0.898679,15.274544,1.557286,15.88104439,22.06700516
510826510,236314.2945,458277.541,541.649839,104.996792,1.274275,99.008343,26.285179,38.297988,9,411.13919,0.75905,38.228874,1.373893,16.27612305,23.53340149
510826511,236250.0606,458225.2308,375.938064,94.96737,1.383448,88.81708,27.108338,32.32716,9,253.981773,0.675595,34.768035,1.258529,13.75453186,20.57554626
510826512,236394.0566,458257.1524,489.254864,88.694042,1.132592,88.694042,29.835227,28.141095,5,440.377694,0.900099,31.365668,1.591469,16.26312828,23.90818787
510826513,236428.2066,458243.7425,264.991305,71.690669,1.243922,67.595422,22.405133,22.488936,7,218.896709,0.826052,25.485661,1.441468,15.16586494,21.37412643
